sample	sample_type
TCGA-CV-5432	9
TCGA-CV-5434	9
TCGA-CV-5435	9
TCGA-CV-5436	9
TCGA-CV-5439	9
TCGA-CV-5440	9
TCGA-CV-5441	9
TCGA-CV-5442	9
TCGA-CV-5443	9
TCGA-CV-5444	9
TCGA-CV-5966	9
TCGA-CV-5970	9
TCGA-CV-5971	9
TCGA-CV-5973	9
TCGA-CV-5976	9
TCGA-CV-5977	9
TCGA-CV-5978	9
TCGA-CV-5979	9
TCGA-CV-6003	9
TCGA-CV-6433	9
TCGA-CV-6436	9
TCGA-CV-6441	9
TCGA-CV-6933	9
TCGA-CV-6934	9
TCGA-CV-6935	9
TCGA-CV-6936	9
TCGA-CV-6937	9
TCGA-CV-6938	9
TCGA-CV-6939	9
TCGA-CV-6940	9
TCGA-CV-6941	9
TCGA-CV-6942	9
TCGA-CV-6943	9
TCGA-CV-6945	9
TCGA-CV-6948	9
TCGA-CV-6950	9
TCGA-CV-6951	9
TCGA-CV-6952	9
TCGA-CV-6953	9
TCGA-CV-6954	9
TCGA-CV-6955	9
TCGA-CV-6956	9
TCGA-CV-6959	9
TCGA-CV-6960	9
TCGA-CV-6961	9
TCGA-CV-6962	9
TCGA-CV-7089	9
TCGA-CV-7090	9
TCGA-CV-7091	9
TCGA-CV-7095	9
TCGA-CV-7097	9
TCGA-CV-7099	9
TCGA-CV-7100	9
TCGA-CV-7101	9
TCGA-CV-7102	9
TCGA-CV-7103	9
TCGA-CV-7104	9
TCGA-CV-7177	9
TCGA-CV-7178	9
TCGA-CV-7180	9
TCGA-CV-7183	9
TCGA-CV-7235	9
TCGA-CV-7236	9
TCGA-CV-7238	9
TCGA-CV-7242	9
TCGA-CV-7243	9
TCGA-CV-7245	9
TCGA-CV-7247	9
TCGA-CV-7248	9
TCGA-CV-7250	9
TCGA-CV-7252	9
TCGA-CV-7253	9
TCGA-CV-7254	9
TCGA-CV-7255	9
TCGA-CV-7261	9
TCGA-CV-7263	9
TCGA-CV-7406	9
TCGA-CV-7407	9
TCGA-CV-7409	9
TCGA-CV-7410	9
TCGA-CV-7411	9
TCGA-CV-7413	9
TCGA-CV-7414	9
TCGA-CV-7415	9
TCGA-CV-7416	9
TCGA-CV-7418	9
TCGA-CV-7421	9
TCGA-CV-7422	9
TCGA-CV-7423	9
TCGA-CV-7424	9
TCGA-CV-7425	9
TCGA-CV-7427	9
TCGA-CV-7428	9
TCGA-CV-7429	9
TCGA-CV-7430	9
TCGA-CV-7432	9
TCGA-CV-7433	9
TCGA-CV-7434	9
TCGA-CV-7435	9
TCGA-CV-7437	9
TCGA-CV-7438	9
TCGA-CV-7440	9
TCGA-CV-7446	9
TCGA-CV-7568	9
TCGA-CV-A45O	9
TCGA-CV-A45P	9
TCGA-CV-A45Q	9
TCGA-CV-A45R	9
TCGA-CV-A45T	9
TCGA-CV-A45U	9
TCGA-CW-5580	4
TCGA-CW-5581	4
TCGA-CW-5583	4
TCGA-CW-5584	4
TCGA-CW-5585	4
TCGA-CW-5587	4
TCGA-CW-5588	4
TCGA-CW-5589	4
TCGA-CW-5590	4
TCGA-CW-5591	4
TCGA-CW-6087	4
TCGA-CW-6088	4
TCGA-CW-6090	4
TCGA-CW-6093	4
TCGA-CW-6096	4
TCGA-CX-7082	9
TCGA-CX-7085	9
TCGA-CX-7086	9
TCGA-CX-7219	9
TCGA-CZ-4853	4
TCGA-CZ-4854	4
TCGA-CZ-4856	4
TCGA-CZ-4857	4
TCGA-CZ-4858	4
TCGA-CZ-4859	4
TCGA-CZ-4861	4
TCGA-CZ-4862	4
TCGA-CZ-4863	4
TCGA-CZ-4864	4
TCGA-CZ-4865	4
TCGA-CZ-4866	4
TCGA-CZ-5451	4
TCGA-CZ-5452	4
TCGA-CZ-5453	4
TCGA-CZ-5454	4
TCGA-CZ-5455	4
TCGA-CZ-5456	4
TCGA-CZ-5457	4
TCGA-CZ-5458	4
TCGA-CZ-5459	4
TCGA-CZ-5460	4
TCGA-CZ-5461	4
TCGA-CZ-5462	4
TCGA-CZ-5463	4
TCGA-CZ-5464	4
TCGA-CZ-5465	4
TCGA-CZ-5466	4
TCGA-CZ-5467	4
TCGA-CZ-5468	4
TCGA-CZ-5469	4
TCGA-CZ-5470	4
TCGA-CZ-5982	4
TCGA-CZ-5984	4
TCGA-CZ-5985	4
TCGA-CZ-5986	4
TCGA-CZ-5987	4
TCGA-CZ-5988	4
TCGA-CZ-5989	4
TCGA-D1-A0ZN	7
TCGA-D1-A0ZO	7
TCGA-D1-A0ZP	7
TCGA-D1-A0ZQ	7
TCGA-D1-A0ZR	7
TCGA-D1-A0ZS	7
TCGA-D1-A0ZU	7
TCGA-D1-A0ZV	7
TCGA-D1-A0ZZ	7
TCGA-D1-A101	7
TCGA-D1-A102	7
TCGA-D1-A103	7
TCGA-D1-A15V	7
TCGA-D1-A15W	7
TCGA-D1-A15X	7
TCGA-D1-A15Z	7
TCGA-D1-A160	7
TCGA-D1-A161	7
TCGA-D1-A162	7
TCGA-D1-A163	7
TCGA-D1-A165	7
TCGA-D1-A167	7
TCGA-D1-A168	7
TCGA-D1-A169	7
TCGA-D1-A16B	7
TCGA-D1-A16D	7
TCGA-D1-A16E	7
TCGA-D1-A16F	7
TCGA-D1-A16G	7
TCGA-D1-A16I	7
TCGA-D1-A16J	7
TCGA-D1-A16N	7
TCGA-D1-A16O	7
TCGA-D1-A16Q	7
TCGA-D1-A16R	7
TCGA-D1-A16S	7
TCGA-D1-A16V	7
TCGA-D1-A16X	7
TCGA-D1-A16Y	7
TCGA-D1-A174	7
TCGA-D1-A175	7
TCGA-D1-A176	7
TCGA-D1-A177	7
TCGA-D1-A179	7
TCGA-D1-A17A	7
TCGA-D1-A17B	7
TCGA-D1-A17C	7
TCGA-D1-A17D	7
TCGA-D1-A17F	7
TCGA-D1-A17H	7
TCGA-D1-A17K	7
TCGA-D1-A17L	7
TCGA-D1-A17M	7
TCGA-D1-A17N	7
TCGA-D1-A17Q	7
TCGA-D1-A17R	7
TCGA-D1-A17S	7
TCGA-D1-A17T	7
TCGA-D1-A17U	7
TCGA-D1-A1NS	7
TCGA-D1-A1NU	7
TCGA-D1-A1NW	7
TCGA-D1-A1NX	7
TCGA-D1-A1NY	7
TCGA-D1-A1NZ	7
TCGA-D1-A1O0	7
TCGA-D1-A1O5	7
TCGA-D1-A1O7	7
TCGA-D1-A1O8	7
TCGA-D1-A2G0	7
TCGA-D1-A2G5	7
TCGA-D1-A2G6	7
TCGA-D1-A2G7	7
TCGA-D1-A3DA	7
TCGA-D1-A3DG	7
TCGA-D1-A3DH	7
TCGA-D1-A3JP	7
TCGA-D1-A3JQ	7
TCGA-D5-5537	1
TCGA-D5-5538	1
TCGA-D5-5539	1
TCGA-D5-5540	1
TCGA-D5-5541	1
TCGA-D5-6529	1
TCGA-D5-6530	1
TCGA-D5-6531	1
TCGA-D5-6532	1
TCGA-D5-6533	1
TCGA-D5-6534	1
TCGA-D5-6535	1
TCGA-D5-6536	1
TCGA-D5-6537	1
TCGA-D5-6538	1
TCGA-D5-6539	1
TCGA-D5-6540	1
TCGA-D5-6541	1
TCGA-D5-6898	1
TCGA-D5-6920	1
TCGA-D5-6922	1
TCGA-D5-6923	1
TCGA-D5-6924	1
TCGA-D5-6926	1
TCGA-D5-6927	1
TCGA-D5-6928	1
TCGA-D5-6929	1
TCGA-D5-6930	1
TCGA-D5-6931	1
TCGA-D5-6932	1
TCGA-D5-7000	1
TCGA-D6-6515	9
TCGA-D6-6516	9
TCGA-D6-6517	9
TCGA-D6-6823	9
TCGA-D6-6824	9
TCGA-D6-6825	9
TCGA-D6-6826	9
TCGA-D6-6827	9
TCGA-D6-8568	9
TCGA-D6-8569	9
TCGA-D8-A13Y	8
TCGA-D8-A13Z	8
TCGA-D8-A140	8
TCGA-D8-A141	8
TCGA-D8-A142	8
TCGA-D8-A143	8
TCGA-D8-A145	8
TCGA-D8-A146	8
TCGA-D8-A147	8
TCGA-D8-A1J8	8
TCGA-D8-A1J9	8
TCGA-D8-A1JA	8
TCGA-D8-A1JB	8
TCGA-D8-A1JC	8
TCGA-D8-A1JD	8
TCGA-D8-A1JE	8
TCGA-D8-A1JF	8
TCGA-D8-A1JG	8
TCGA-D8-A1JH	8
TCGA-D8-A1JI	8
TCGA-D8-A1JJ	8
TCGA-D8-A1JK	8
TCGA-D8-A1JL	8
TCGA-D8-A1JM	8
TCGA-D8-A1JN	8
TCGA-D8-A1JP	8
TCGA-D8-A1JS	8
TCGA-D8-A1JT	8
TCGA-D8-A1JU	8
TCGA-D8-A1X5	8
TCGA-D8-A1X6	8
TCGA-D8-A1X7	8
TCGA-D8-A1X8	8
TCGA-D8-A1X9	8
TCGA-D8-A1XA	8
TCGA-D8-A1XB	8
TCGA-D8-A1XC	8
TCGA-D8-A1XD	8
TCGA-D8-A1XF	8
TCGA-D8-A1XG	8
TCGA-D8-A1XJ	8
TCGA-D8-A1XK	8
TCGA-D8-A1XL	8
TCGA-D8-A1XM	8
TCGA-D8-A1XO	8
TCGA-D8-A1XQ	8
TCGA-D8-A1XR	8
TCGA-D8-A1XS	8
TCGA-D8-A1XT	8
TCGA-D8-A1XU	8
TCGA-D8-A1XV	8
TCGA-D8-A1XW	8
TCGA-D8-A1XY	8
TCGA-D8-A1XZ	8
TCGA-D8-A1Y0	8
TCGA-D8-A1Y1	8
TCGA-D8-A1Y2	8
TCGA-D8-A1Y3	8
TCGA-D8-A27E	8
TCGA-D8-A27F	8
TCGA-D8-A27G	8
TCGA-D8-A27H	8
TCGA-D8-A27I	8
TCGA-D8-A27K	8
TCGA-D8-A27L	8
TCGA-D8-A27M	8
TCGA-D8-A27N	8
TCGA-D8-A27P	8
TCGA-D8-A27R	8
TCGA-D8-A27T	8
TCGA-D8-A27V	8
TCGA-D8-A27W	8
TCGA-D8-A3Z5	8
TCGA-D8-A3Z6	8
TCGA-DC-4745	2
TCGA-DC-4749	2
TCGA-DC-5337	2
TCGA-DC-5869	2
TCGA-DC-6154	2
TCGA-DC-6155	2
TCGA-DC-6156	2
TCGA-DC-6157	2
TCGA-DC-6158	2
TCGA-DC-6160	2
TCGA-DC-6681	2
TCGA-DC-6682	2
TCGA-DC-6683	2
TCGA-DF-A2KN	7
TCGA-DF-A2KR	7
TCGA-DF-A2KS	7
TCGA-DF-A2KU	7
TCGA-DF-A2KV	7
TCGA-DF-A2KY	7
TCGA-DF-A2KZ	7
TCGA-DF-A2L0	7
TCGA-DI-A0WH	7
TCGA-DI-A1BU	7
TCGA-DI-A1BY	7
TCGA-DI-A1C3	7
TCGA-DI-A1NN	7
TCGA-DI-A1NO	7
TCGA-DI-A2QT	7
TCGA-DI-A2QU	7
TCGA-DI-A2QY	7
TCGA-DK-A1A3	0
TCGA-DK-A1A5	0
TCGA-DK-A1A6	0
TCGA-DK-A1A7	0
TCGA-DK-A1AA	0
TCGA-DK-A1AB	0
TCGA-DK-A1AC	0
TCGA-DK-A1AD	0
TCGA-DK-A1AE	0
TCGA-DK-A1AF	0
TCGA-DK-A1AG	0
TCGA-DK-A2HX	0
TCGA-DK-A2I1	0
TCGA-DK-A2I2	0
TCGA-DK-A2I4	0
TCGA-DK-A2I6	0
TCGA-DK-A3IK	0
TCGA-DK-A3IL	0
TCGA-DK-A3IM	0
TCGA-DK-A3IN	0
TCGA-DK-A3IQ	0
TCGA-DK-A3IS	0
TCGA-DK-A3IT	0
TCGA-DK-A3IU	0
TCGA-DK-A3IV	0
TCGA-DK-A3WW	0
TCGA-DK-A3WX	0
TCGA-DK-A3WY	0
TCGA-DK-A3X1	0
TCGA-DK-A3X2	0
TCGA-DM-A0X9	1
TCGA-DM-A0XD	1
TCGA-DM-A0XF	1
TCGA-DM-A1D0	1
TCGA-DM-A1D4	1
TCGA-DM-A1D6	1
TCGA-DM-A1D7	1
TCGA-DM-A1D8	1
TCGA-DM-A1D9	1
TCGA-DM-A1DA	1
TCGA-DM-A1DB	1
TCGA-DM-A1HA	1
TCGA-DM-A1HB	1
TCGA-DM-A280	1
TCGA-DM-A282	1
TCGA-DM-A285	1
TCGA-DM-A288	1
TCGA-DM-A28A	1
TCGA-DM-A28C	1
TCGA-DM-A28E	1
TCGA-DM-A28F	1
TCGA-DM-A28G	1
TCGA-DM-A28H	1
TCGA-DM-A28K	1
TCGA-DM-A28M	1
TCGA-DQ-5624	9
TCGA-DQ-5625	9
TCGA-DQ-5629	9
TCGA-DQ-5630	9
TCGA-DQ-5631	9
TCGA-DQ-7588	9
TCGA-DQ-7589	9
TCGA-DQ-7590	9
TCGA-DQ-7591	9
TCGA-DQ-7592	9
TCGA-DQ-7593	9
TCGA-DQ-7594	9
TCGA-DQ-7595	9
TCGA-DQ-7596	9
TCGA-DT-5265	2
TCGA-DV-5565	4
TCGA-DV-5566	4
TCGA-DV-5567	4
TCGA-DV-5568	4
TCGA-DV-5569	4
TCGA-DV-5573	4
TCGA-DV-5574	4
TCGA-DV-5575	4
TCGA-DV-5576	4
TCGA-DY-A0XA	2
TCGA-DY-A1DC	2
TCGA-DY-A1DD	2
TCGA-DY-A1DE	2
TCGA-DY-A1DF	2
TCGA-DY-A1DG	2
TCGA-DY-A1H8	2
TCGA-E2-A105	8
TCGA-E2-A106	8
TCGA-E2-A107	8
TCGA-E2-A108	8
TCGA-E2-A109	8
TCGA-E2-A10A	8
TCGA-E2-A10B	8
TCGA-E2-A10C	8
TCGA-E2-A10E	8
TCGA-E2-A10F	8
TCGA-E2-A14N	8
TCGA-E2-A14O	8
TCGA-E2-A14P	8
TCGA-E2-A14Q	8
TCGA-E2-A14R	8
TCGA-E2-A14S	8
TCGA-E2-A14T	8
TCGA-E2-A14U	8
TCGA-E2-A14V	8
TCGA-E2-A14W	8
TCGA-E2-A14X	8
TCGA-E2-A14Y	8
TCGA-E2-A14Z	8
TCGA-E2-A150	8
TCGA-E2-A152	8
TCGA-E2-A153	8
TCGA-E2-A154	8
TCGA-E2-A155	8
TCGA-E2-A156	8
TCGA-E2-A158	8
TCGA-E2-A159	8
TCGA-E2-A15A	8
TCGA-E2-A15C	8
TCGA-E2-A15D	8
TCGA-E2-A15E	8
TCGA-E2-A15F	8
TCGA-E2-A15G	8
TCGA-E2-A15H	8
TCGA-E2-A15I	8
TCGA-E2-A15J	8
TCGA-E2-A15K	8
TCGA-E2-A15L	8
TCGA-E2-A15M	8
TCGA-E2-A15O	8
TCGA-E2-A15P	8
TCGA-E2-A15R	8
TCGA-E2-A15S	8
TCGA-E2-A15T	8
TCGA-E2-A1AZ	8
TCGA-E2-A1B0	8
TCGA-E2-A1B1	8
TCGA-E2-A1B4	8
TCGA-E2-A1B5	8
TCGA-E2-A1B6	8
TCGA-E2-A1BC	8
TCGA-E2-A1BD	8
TCGA-E2-A1IE	8
TCGA-E2-A1IF	8
TCGA-E2-A1IG	8
TCGA-E2-A1IH	8
TCGA-E2-A1II	8
TCGA-E2-A1IJ	8
TCGA-E2-A1IK	8
TCGA-E2-A1IL	8
TCGA-E2-A1IN	8
TCGA-E2-A1IO	8
TCGA-E2-A1IU	8
TCGA-E2-A1L6	8
TCGA-E2-A1L7	8
TCGA-E2-A1L8	8
TCGA-E2-A1L9	8
TCGA-E2-A1LA	8
TCGA-E2-A1LB	8
TCGA-E2-A1LE	8
TCGA-E2-A1LG	8
TCGA-E2-A1LH	8
TCGA-E2-A1LI	8
TCGA-E2-A1LK	8
TCGA-E2-A1LL	8
TCGA-E2-A1LS	8
TCGA-E2-A2P5	8
TCGA-E2-A2P6	8
TCGA-E2-A3DX	8
TCGA-E5-A2PC	0
TCGA-E6-A1LX	7
TCGA-E6-A1LZ	7
TCGA-E6-A1M0	7
TCGA-E6-A2P8	7
TCGA-E6-A2P9	7
TCGA-E7-A3X6	0
TCGA-E7-A3Y1	0
TCGA-E9-A1N3	8
TCGA-E9-A1N4	8
TCGA-E9-A1N5	8
TCGA-E9-A1N6	8
TCGA-E9-A1N8	8
TCGA-E9-A1N9	8
TCGA-E9-A1NA	8
TCGA-E9-A1NC	8
TCGA-E9-A1ND	8
TCGA-E9-A1NE	8
TCGA-E9-A1NF	8
TCGA-E9-A1NG	8
TCGA-E9-A1NH	8
TCGA-E9-A1NI	8
TCGA-E9-A1QZ	8
TCGA-E9-A1R0	8
TCGA-E9-A1R2	8
TCGA-E9-A1R3	8
TCGA-E9-A1R4	8
TCGA-E9-A1R5	8
TCGA-E9-A1R6	8
TCGA-E9-A1R7	8
TCGA-E9-A1RA	8
TCGA-E9-A1RB	8
TCGA-E9-A1RC	8
TCGA-E9-A1RD	8
TCGA-E9-A1RE	8
TCGA-E9-A1RF	8
TCGA-E9-A1RG	8
TCGA-E9-A1RH	8
TCGA-E9-A1RI	8
TCGA-E9-A226	8
TCGA-E9-A227	8
TCGA-E9-A228	8
TCGA-E9-A229	8
TCGA-E9-A22A	8
TCGA-E9-A22B	8
TCGA-E9-A22D	8
TCGA-E9-A22E	8
TCGA-E9-A22G	8
TCGA-E9-A22H	8
TCGA-E9-A243	8
TCGA-E9-A244	8
TCGA-E9-A245	8
TCGA-E9-A247	8
TCGA-E9-A248	8
TCGA-E9-A249	8
TCGA-E9-A24A	8
TCGA-E9-A295	8
TCGA-E9-A2JS	8
TCGA-E9-A2JT	8
TCGA-E9-A3HO	8
TCGA-E9-A3Q9	8
TCGA-E9-A3QA	8
TCGA-E9-A3X8	8
TCGA-EC-A1NJ	7
TCGA-EC-A1QX	7
TCGA-EC-A24G	7
TCGA-EF-5830	2
TCGA-EF-5831	2
TCGA-EI-6506	2
TCGA-EI-6507	2
TCGA-EI-6508	2
TCGA-EI-6509	2
TCGA-EI-6510	2
TCGA-EI-6511	2
TCGA-EI-6512	2
TCGA-EI-6513	2
TCGA-EI-6514	2
TCGA-EI-6881	2
TCGA-EI-6882	2
TCGA-EI-6883	2
TCGA-EI-6884	2
TCGA-EI-6885	2
TCGA-EI-6917	2
TCGA-EI-7002	2
TCGA-EI-7004	2
TCGA-EO-A1Y5	7
TCGA-EO-A1Y7	7
TCGA-EO-A1Y8	7
TCGA-EO-A22R	7
TCGA-EO-A22S	7
TCGA-EO-A22T	7
TCGA-EO-A22U	7
TCGA-EO-A22X	7
TCGA-EO-A22Y	7
TCGA-EO-A2CG	7
TCGA-EO-A2CH	7
TCGA-EO-A3AS	7
TCGA-EO-A3AU	7
TCGA-EO-A3AV	7
TCGA-EO-A3AY	7
TCGA-EO-A3AZ	7
TCGA-EO-A3B0	7
TCGA-EO-A3B1	7
TCGA-EO-A3KU	7
TCGA-EO-A3KW	7
TCGA-EO-A3KX	7
TCGA-EO-A3L0	7
TCGA-EU-5904	4
TCGA-EU-5905	4
TCGA-EU-5906	4
TCGA-EU-5907	4
TCGA-EW-A1IW	8
TCGA-EW-A1IX	8
TCGA-EW-A1IY	8
TCGA-EW-A1IZ	8
TCGA-EW-A1J1	8
TCGA-EW-A1J2	8
TCGA-EW-A1J3	8
TCGA-EW-A1J5	8
TCGA-EW-A1J6	8
TCGA-EW-A1OV	8
TCGA-EW-A1OW	8
TCGA-EW-A1OX	8
TCGA-EW-A1OY	8
TCGA-EW-A1OZ	8
TCGA-EW-A1P0	8
TCGA-EW-A1P1	8
TCGA-EW-A1P3	8
TCGA-EW-A1P4	8
TCGA-EW-A1P5	8
TCGA-EW-A1P6	8
TCGA-EW-A1P7	8
TCGA-EW-A1P8	8
TCGA-EW-A1PA	8
TCGA-EW-A1PB	8
TCGA-EW-A1PC	8
TCGA-EW-A1PD	8
TCGA-EW-A1PE	8
TCGA-EW-A1PF	8
TCGA-EW-A1PG	8
TCGA-EW-A1PH	8
TCGA-EW-A2FR	8
TCGA-EW-A2FS	8
TCGA-EW-A2FV	8
TCGA-EW-A2FW	8
TCGA-EW-A3E8	8
TCGA-EW-A3U0	8
TCGA-EW-A423	8
TCGA-EW-A424	8
TCGA-EY-A1G7	7
TCGA-EY-A1G8	7
TCGA-EY-A1GC	7
TCGA-EY-A1GD	7
TCGA-EY-A1GE	7
TCGA-EY-A1GF	7
TCGA-EY-A1GH	7
TCGA-EY-A1GI	7
TCGA-EY-A1GJ	7
TCGA-EY-A1GK	7
TCGA-EY-A1GL	7
TCGA-EY-A1GM	7
TCGA-EY-A1GO	7
TCGA-EY-A1GP	7
TCGA-EY-A1GQ	7
TCGA-EY-A1GR	7
TCGA-EY-A1GS	7
TCGA-EY-A1GT	7
TCGA-EY-A1GU	7
TCGA-EY-A1GV	7
TCGA-EY-A1GW	7
TCGA-EY-A1GX	7
TCGA-EY-A1H0	7
TCGA-EY-A210	7
TCGA-EY-A212	7
TCGA-EY-A214	7
TCGA-EY-A215	7
TCGA-EY-A2OM	7
TCGA-EY-A2ON	7
TCGA-EY-A2OO	7
TCGA-EY-A2OP	7
TCGA-EY-A2OQ	7
TCGA-EY-A3L3	7
TCGA-EY-A3QX	7
TCGA-F4-6459	1
TCGA-F4-6460	1
TCGA-F4-6461	1
TCGA-F4-6463	1
TCGA-F4-6569	1
TCGA-F4-6570	1
TCGA-F4-6703	1
TCGA-F4-6704	1
TCGA-F4-6805	1
TCGA-F4-6806	1
TCGA-F4-6807	1
TCGA-F4-6808	1
TCGA-F4-6809	1
TCGA-F4-6854	1
TCGA-F4-6855	1
TCGA-F4-6856	1
TCGA-F5-6464	2
TCGA-F5-6465	2
TCGA-F5-6571	2
TCGA-F5-6702	2
TCGA-F5-6810	2
TCGA-F5-6811	2
TCGA-F5-6812	2
TCGA-F5-6813	2
TCGA-F5-6814	2
TCGA-F5-6861	2
TCGA-F5-6863	2
TCGA-F5-6864	2
TCGA-F7-7848	9
TCGA-F7-8298	9
TCGA-F7-8489	9
TCGA-FD-A3B3	0
TCGA-FD-A3B4	0
TCGA-FD-A3B5	0
TCGA-FD-A3B6	0
TCGA-FD-A3B7	0
TCGA-FD-A3B8	0
TCGA-FD-A3N5	0
TCGA-FD-A3N6	0
TCGA-FD-A3NA	0
TCGA-FD-A3SJ	0
TCGA-FD-A3SL	0
TCGA-FD-A3SM	0
TCGA-FD-A3SN	0
TCGA-FD-A3SO	0
TCGA-FD-A3SP	0
TCGA-FD-A3SQ	0
TCGA-FD-A3SR	0
TCGA-FD-A3SS	0
TCGA-FD-A43N	0
TCGA-FD-A43P	0
TCGA-FD-A43S	0
TCGA-FD-A43U	0
TCGA-FD-A43X	0
TCGA-FI-A2CX	7
TCGA-FI-A2CY	7
TCGA-FI-A2D0	7
TCGA-FI-A2D2	7
TCGA-FI-A2D4	7
TCGA-FI-A2D5	7
TCGA-FI-A2D6	7
TCGA-FI-A2EU	7
TCGA-FI-A2EW	7
TCGA-FI-A2EX	7
TCGA-FI-A2EY	7
TCGA-FI-A2F4	7
TCGA-FI-A2F8	7
TCGA-FI-A2F9	7
TCGA-FI-A3PV	7
TCGA-FI-A3PX	7
TCGA-FJ-A3Z7	0
TCGA-FJ-A3ZE	0
TCGA-FJ-A3ZF	0
TCGA-FL-A1YF	7
TCGA-FL-A1YG	7
TCGA-FL-A1YH	7
TCGA-FL-A1YI	7
TCGA-FL-A1YL	7
TCGA-FL-A1YM	7
TCGA-FL-A1YN	7
TCGA-FL-A1YQ	7
TCGA-FL-A1YT	7
TCGA-FL-A1YU	7
TCGA-FL-A1YV	7
TCGA-FL-A3WE	7
TCGA-FT-A3EE	0
TCGA-G2-A2EC	0
TCGA-G2-A2EF	0
TCGA-G2-A2EJ	0
TCGA-G2-A2EK	0
TCGA-G2-A2EL	0
TCGA-G2-A2EO	0
TCGA-G2-A2ES	0
TCGA-G2-A3IB	0
TCGA-G2-A3IE	0
TCGA-G2-A3VY	0
TCGA-G4-6293	1
TCGA-G4-6294	1
TCGA-G4-6295	1
TCGA-G4-6297	1
TCGA-G4-6298	1
TCGA-G4-6299	1
TCGA-G4-6302	1
TCGA-G4-6303	1
TCGA-G4-6304	1
TCGA-G4-6306	1
TCGA-G4-6307	1
TCGA-G4-6309	1
TCGA-G4-6310	1
TCGA-G4-6311	1
TCGA-G4-6314	1
TCGA-G4-6315	1
TCGA-G4-6317	1
TCGA-G4-6320	1
TCGA-G4-6321	1
TCGA-G4-6322	1
TCGA-G4-6323	1
TCGA-G4-6586	1
TCGA-G4-6588	1
TCGA-G4-6625	1
TCGA-G4-6626	1
TCGA-G4-6627	1
TCGA-G4-6628	1
TCGA-G5-6233	2
TCGA-G5-6235	2
TCGA-G5-6572	2
TCGA-G5-6641	2
TCGA-GC-A3BM	0
TCGA-GC-A3I6	0
TCGA-GC-A3OO	0
TCGA-GC-A3RB	0
TCGA-GC-A3RC	0
TCGA-GC-A3RD	0
TCGA-GC-A3WC	0
TCGA-GC-A3YS	0
TCGA-GD-A2C5	0
TCGA-GD-A3OP	0
TCGA-GD-A3OQ	0
TCGA-GD-A3OS	0
TCGA-GI-A2C8	8
TCGA-GI-A2C9	8
TCGA-GM-A2D9	8
TCGA-GM-A2DA	8
TCGA-GM-A2DB	8
TCGA-GM-A2DC	8
TCGA-GM-A2DD	8
TCGA-GM-A2DF	8
TCGA-GM-A2DH	8
TCGA-GM-A2DI	8
TCGA-GM-A2DK	8
TCGA-GM-A2DL	8
TCGA-GM-A2DM	8
TCGA-GM-A2DN	8
TCGA-GM-A2DO	8
TCGA-GM-A3NW	8
TCGA-GM-A3NY	8
TCGA-GM-A3XG	8
TCGA-GM-A3XL	8
TCGA-GM-A3XN	8
TCGA-GU-A42P	0
TCGA-GU-A42Q	0
TCGA-GU-A42R	0
TCGA-GV-A3JV	0
TCGA-GV-A3JW	0
TCGA-GV-A3JX	0
TCGA-GV-A3JZ	0
TCGA-GV-A3QF	0
TCGA-GV-A3QG	0
TCGA-GV-A3QH	0
TCGA-GV-A3QI	0
TCGA-GV-A3QK	0
TCGA-GV-A40E	0
TCGA-GV-A40G	0
TCGA-H4-A2HO	0
TCGA-H4-A2HQ	0
TCGA-H5-A2HR	7
TCGA-H7-7774	9
TCGA-H7-8501	9
TCGA-H7-8502	9
TCGA-HD-7229	9
TCGA-HD-7753	9
TCGA-HD-7754	9
TCGA-HD-7831	9
TCGA-HD-7832	9
TCGA-HD-7917	9
TCGA-HD-8224	9
TCGA-HD-8314	9
TCGA-HD-8634	9
TCGA-HD-8635	9
TCGA-HD-A4C1	9
TCGA-HL-7533	9
TCGA-HN-A2NL	8
TCGA-HQ-A2OE	0
TCGA-IQ-7630	9
TCGA-IQ-7631	9
TCGA-IQ-7632	9
TCGA-J1-A4AH	11
TCGA-J2-8192	5
TCGA-J2-8194	5
TCGA-J2-A4AD	5
TCGA-J2-A4AE	5
TCGA-J2-A4AG	5
TCGA-JL-A3YW	8
TCGA-JL-A3YX	8
TCGA-K4-A3WS	0
TCGA-K4-A3WU	0
TCGA-K4-A3WV	0
TCGA-K6-A3WQ	7
TCGA-KJ-A3U4	7
TCGA-KP-A3VZ	7
TCGA-KP-A3W0	7
TCGA-KP-A3W1	7
TCGA-KP-A3W3	7
TCGA-KP-A3W4	7
TCGA-L4-A4E5	5
TCGA-L4-A4E6	5
TCGA-L9-A443	5
TCGA-L9-A444	5
TCGA-LL-A440	8
TCGA-LL-A441	8
TCGA-LL-A442	8
TCGA-MN-A4N1	5
TCGA-MN-A4N4	5
TCGA-MN-A4N5	5
TCGA-MP-A4SV	5
TCGA-MP-A4SW	5
TCGA-MP-A4SY	5
TCGA-MP-A4T2	5
TCGA-MP-A4T7	5
TCGA-MP-A4T8	5
TCGA-MP-A4T9	5
TCGA-MP-A4TA	5
TCGA-MP-A4TC	5
TCGA-MP-A4TI	5
TCGA-MP-A4TK	5
TCGA-HC-7818	12
TCGA-EJ-5526	12
TCGA-G9-6356	12
TCGA-G9-7525	12
TCGA-HC-7748	12
TCGA-EJ-7315	12
TCGA-CH-5752	12
TCGA-CH-5744	12
TCGA-CH-5750	12
TCGA-HC-7744	12
